"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Enterprise size","Same product line as highest selling product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Truck transportation [484]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824457","1.100.4.1","","x","","","1"
"2009","Canada","2016A000011124","Transit and ground passenger transportation [485]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824458","1.101.1.1","","F","","","1"
"2009","Canada","2016A000011124","Transit and ground passenger transportation [485]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824459","1.101.2.1","","x","","","1"
"2009","Canada","2016A000011124","Transit and ground passenger transportation [485]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824460","1.101.3.1","","x","","","1"
"2009","Canada","2016A000011124","Transit and ground passenger transportation [485]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824461","1.101.4.1","","x","","","1"
"2009","Canada","2016A000011124","Pipeline transportation [486]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824462","1.102.1.1","","x","","","1"
"2009","Canada","2016A000011124","Pipeline transportation [486]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824463","1.102.2.1","","x","","","1"
"2009","Canada","2016A000011124","Pipeline transportation [486]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824464","1.102.3.1","","..","","","1"
"2009","Canada","2016A000011124","Pipeline transportation [486]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824465","1.102.4.1","","..","","","1"
"2009","Canada","2016A000011124","Scenic and sightseeing transportation [487]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824466","1.103.1.1","82.8","E","","","1"
"2009","Canada","2016A000011124","Scenic and sightseeing transportation [487]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824467","1.103.2.1","81.8","E","","","1"
"2009","Canada","2016A000011124","Scenic and sightseeing transportation [487]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824468","1.103.3.1","","x","","","1"
"2009","Canada","2016A000011124","Scenic and sightseeing transportation [487]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824469","1.103.4.1","","..","","","1"
"2009","Canada","2016A000011124","Support activities for transportation [488]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824470","1.104.1.1","50.9","E","","","1"
"2009","Canada","2016A000011124","Support activities for transportation [488]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824471","1.104.2.1","","F","","","1"
"2009","Canada","2016A000011124","Support activities for transportation [488]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824472","1.104.3.1","","x","","","1"
"2009","Canada","2016A000011124","Support activities for transportation [488]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824473","1.104.4.1","","x","","","1"
"2009","Canada","2016A000011124","Postal service \ Couriers and messengers","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824474","1.105.1.1","54.2","E","","","1"
"2009","Canada","2016A000011124","Postal service \ Couriers and messengers","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824475","1.105.2.1","54.5","E","","","1"
"2009","Canada","2016A000011124","Postal service \ Couriers and messengers","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824476","1.105.3.1","","..","","","1"
"2009","Canada","2016A000011124","Postal service \ Couriers and messengers","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824477","1.105.4.1","","x","","","1"
"2009","Canada","2016A000011124","Warehousing and storage [493]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824478","1.106.1.1","22.8","E","","","1"
"2009","Canada","2016A000011124","Warehousing and storage [493]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824479","1.106.2.1","12.5","E","","","1"
"2009","Canada","2016A000011124","Warehousing and storage [493]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824480","1.106.3.1","","x","","","1"
"2009","Canada","2016A000011124","Warehousing and storage [493]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824481","1.106.4.1","","x","","","1"
"2009","Canada","2016A000011124","Information and cultural industries [51]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824482","1.107.1.1","59.2","B","","","1"
"2009","Canada","2016A000011124","Information and cultural industries [51]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824483","1.107.2.1","57.8","E","","","1"
"2009","Canada","2016A000011124","Information and cultural industries [51]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824484","1.107.3.1","66.8","E","","","1"
"2009","Canada","2016A000011124","Information and cultural industries [51]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824485","1.107.4.1","60.1","E","","","1"
"2009","Canada","2016A000011124","Newspaper, periodical, book and directory publishers [5111]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824486","1.108.1.1","","x","","","1"
"2009","Canada","2016A000011124","Newspaper, periodical, book and directory publishers [5111]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824487","1.108.2.1","","x","","","1"
"2009","Canada","2016A000011124","Newspaper, periodical, book and directory publishers [5111]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824488","1.108.3.1","","..","","","1"
"2009","Canada","2016A000011124","Newspaper, periodical, book and directory publishers [5111]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824489","1.108.4.1","","..","","","1"
"2009","Canada","2016A000011124","Software publishers [5112]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824490","1.109.1.1","80.0","B","","","1"
"2009","Canada","2016A000011124","Software publishers [5112]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824491","1.109.2.1","82.4","E","","","1"
"2009","Canada","2016A000011124","Software publishers [5112]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824492","1.109.3.1","87.5","E","","","1"
"2009","Canada","2016A000011124","Software publishers [5112]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824493","1.109.4.1","33.3","E","","","1"
"2009","Canada","2016A000011124","Motion picture and video industries [5121]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824494","1.110.1.1","57.0","E","","","1"
"2009","Canada","2016A000011124","Motion picture and video industries [5121]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824495","1.110.2.1","55.6","E","","","1"
"2009","Canada","2016A000011124","Motion picture and video industries [5121]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824496","1.110.3.1","","..","","","1"
"2009","Canada","2016A000011124","Motion picture and video industries [5121]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824497","1.110.4.1","","x","","","1"
"2009","Canada","2016A000011124","Wired telecommunications carriers [5171]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824498","1.111.1.1","28.6","B","","","1"
"2009","Canada","2016A000011124","Wired telecommunications carriers [5171]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824499","1.111.2.1","20.0","E","","","1"
"2009","Canada","2016A000011124","Wired telecommunications carriers [5171]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824500","1.111.3.1","","x","","","1"
"2009","Canada","2016A000011124","Wired telecommunications carriers [5171]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824501","1.111.4.1","16.7","E","","","1"
"2009","Canada","2016A000011124","Wireless telecommunications carriers (except satellite) [5172]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824502","1.112.1.1","56.5","E","","","1"
"2009","Canada","2016A000011124","Wireless telecommunications carriers (except satellite) [5172]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824503","1.112.2.1","50.0","E","","","1"
"2009","Canada","2016A000011124","Wireless telecommunications carriers (except satellite) [5172]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824504","1.112.3.1","","x","","","1"
"2009","Canada","2016A000011124","Wireless telecommunications carriers (except satellite) [5172]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824505","1.112.4.1","","x","","","1"
"2009","Canada","2016A000011124","Satellite telecommunications [5174]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824506","1.113.1.1","46.4","E","","","1"
"2009","Canada","2016A000011124","Satellite telecommunications [5174]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824507","1.113.2.1","","x","","","1"
"2009","Canada","2016A000011124","Satellite telecommunications [5174]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824508","1.113.3.1","","x","","","1"
"2009","Canada","2016A000011124","Satellite telecommunications [5174]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824509","1.113.4.1","","x","","","1"
"2009","Canada","2016A000011124","Software publishers \ Internet publishing and broadcasting, and web search portals \ Computer systems design and related services \ Data processing, hosting, and related services","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824510","1.114.1.1","77.2","B","","","1"
"2009","Canada","2016A000011124","Software publishers \ Internet publishing and broadcasting, and web search portals \ Computer systems design and related services \ Data processing, hosting, and related services","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824511","1.114.2.1","78.1","B","","","1"
"2009","Canada","2016A000011124","Software publishers \ Internet publishing and broadcasting, and web search portals \ Computer systems design and related services \ Data processing, hosting, and related services","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824512","1.114.3.1","79.4","E","","","1"
"2009","Canada","2016A000011124","Software publishers \ Internet publishing and broadcasting, and web search portals \ Computer systems design and related services \ Data processing, hosting, and related services","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824513","1.114.4.1","48.6","E","","","1"
"2009","Canada","2016A000011124","Data processing, hosting and related services [5182]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824514","1.115.1.1","71.2","E","","","1"
"2009","Canada","2016A000011124","Data processing, hosting and related services [5182]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824515","1.115.2.1","66.7","E","","","1"
"2009","Canada","2016A000011124","Data processing, hosting and related services [5182]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824516","1.115.3.1","","x","","","1"
"2009","Canada","2016A000011124","Data processing, hosting and related services [5182]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824517","1.115.4.1","","x","","","1"
"2009","Canada","2016A000011124","Internet publishing and broadcasting, and web search portals [51913]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824518","1.116.1.1","50.0","E","","","1"
"2009","Canada","2016A000011124","Internet publishing and broadcasting, and web search portals [51913]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824519","1.116.2.1","50.0","E","","","1"
"2009","Canada","2016A000011124","Internet publishing and broadcasting, and web search portals [51913]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824520","1.116.3.1","","..","","","1"
"2009","Canada","2016A000011124","Internet publishing and broadcasting, and web search portals [51913]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824521","1.116.4.1","","..","","","1"
"2009","Canada","2016A000011124","Finance and insurance [52]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824522","1.117.1.1","60.8","E","","","1"
"2009","Canada","2016A000011124","Finance and insurance [52]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824523","1.117.2.1","59.6","E","","","1"
"2009","Canada","2016A000011124","Finance and insurance [52]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824524","1.117.3.1","","x","","","1"
"2009","Canada","2016A000011124","Finance and insurance [52]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824525","1.117.4.1","","F","","","1"
"2009","Canada","2016A000011124","Monetary authorities - central bank \ Credit intermediation and related activities","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824526","1.118.1.1","57.4","E","","","1"
"2009","Canada","2016A000011124","Monetary authorities - central bank \ Credit intermediation and related activities","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824527","1.118.2.1","53.8","E","","","1"
"2009","Canada","2016A000011124","Monetary authorities - central bank \ Credit intermediation and related activities","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824528","1.118.3.1","","x","","","1"
"2009","Canada","2016A000011124","Monetary authorities - central bank \ Credit intermediation and related activities","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824529","1.118.4.1","","x","","","1"
"2009","Canada","2016A000011124","Securities, commodity contracts, and other financial investment and related activities [523]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824530","1.119.1.1","89.8","E","","","1"
"2009","Canada","2016A000011124","Securities, commodity contracts, and other financial investment and related activities [523]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824531","1.119.2.1","85.7","E","","","1"
"2009","Canada","2016A000011124","Securities, commodity contracts, and other financial investment and related activities [523]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824532","1.119.3.1","","x","","","1"
"2009","Canada","2016A000011124","Securities, commodity contracts, and other financial investment and related activities [523]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824533","1.119.4.1","","x","","","1"
"2009","Canada","2016A000011124","Insurance carriers and related activities \ Funds and other financial vehicles","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824534","1.120.1.1","41.6","E","","","1"
"2009","Canada","2016A000011124","Insurance carriers and related activities \ Funds and other financial vehicles","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824535","1.120.2.1","","F","","","1"
"2009","Canada","2016A000011124","Insurance carriers and related activities \ Funds and other financial vehicles","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824536","1.120.3.1","","x","","","1"
"2009","Canada","2016A000011124","Insurance carriers and related activities \ Funds and other financial vehicles","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824537","1.120.4.1","","x","","","1"
"2009","Canada","2016A000011124","Real estate and rental and leasing [53]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824538","1.121.1.1","","x","","","1"
"2009","Canada","2016A000011124","Real estate and rental and leasing [53]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824539","1.121.2.1","","..","","","1"
"2009","Canada","2016A000011124","Real estate and rental and leasing [53]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824540","1.121.3.1","","x","","","1"
"2009","Canada","2016A000011124","Real estate and rental and leasing [53]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824541","1.121.4.1","","x","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services [54]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824542","1.122.1.1","57.9","B","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services [54]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824543","1.122.2.1","56.9","B","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services [54]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824544","1.122.3.1","64.9","E","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services [54]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824545","1.122.4.1","52.4","E","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services except scientific research and development services","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824546","1.123.1.1","60.0","B","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services except scientific research and development services","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824547","1.123.2.1","59.4","B","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services except scientific research and development services","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824548","1.123.3.1","67.4","E","","","1"
"2009","Canada","2016A000011124","Professional, scientific and technical services except scientific research and development services","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824549","1.123.4.1","45.8","E","","","1"
"2009","Canada","2016A000011124","Architectural, engineering and related services [5413]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824550","1.124.1.1","57.4","E","","","1"
"2009","Canada","2016A000011124","Architectural, engineering and related services [5413]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824551","1.124.2.1","54.0","E","","","1"
"2009","Canada","2016A000011124","Architectural, engineering and related services [5413]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824552","1.124.3.1","","F","","","1"
"2009","Canada","2016A000011124","Architectural, engineering and related services [5413]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824553","1.124.4.1","52.9","E","","","1"
"2009","Canada","2016A000011124","Selected industry groups within architectural, engineering and related services \ Selected industry groups within specialized design services \ Selected industry groups within management, scientific and technical consulting services","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824554","1.125.1.1","58.0","E","","","1"
"2009","Canada","2016A000011124","Selected industry groups within architectural, engineering and related services \ Selected industry groups within specialized design services \ Selected industry groups within management, scientific and technical consulting services","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824555","1.125.2.1","54.7","E","","","1"
"2009","Canada","2016A000011124","Selected industry groups within architectural, engineering and related services \ Selected industry groups within specialized design services \ Selected industry groups within management, scientific and technical consulting services","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824556","1.125.3.1","","x","","","1"
"2009","Canada","2016A000011124","Selected industry groups within architectural, engineering and related services \ Selected industry groups within specialized design services \ Selected industry groups within management, scientific and technical consulting services","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824557","1.125.4.1","50.0","E","","","1"
"2009","Canada","2016A000011124","Testing laboratories [541380]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824558","1.126.1.1","49.0","E","","","1"
"2009","Canada","2016A000011124","Testing laboratories [541380]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824559","1.126.2.1","47.1","E","","","1"
"2009","Canada","2016A000011124","Testing laboratories [541380]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824560","1.126.3.1","","x","","","1"
"2009","Canada","2016A000011124","Testing laboratories [541380]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824561","1.126.4.1","","x","","","1"
"2009","Canada","2016A000011124","Computer systems design and related services [5415]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824562","1.127.1.1","78.0","E","","","1"
"2009","Canada","2016A000011124","Computer systems design and related services [5415]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824563","1.127.2.1","79.2","E","","","1"
"2009","Canada","2016A000011124","Computer systems design and related services [5415]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824564","1.127.3.1","","x","","","1"
"2009","Canada","2016A000011124","Computer systems design and related services [5415]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824565","1.127.4.1","50.0","E","","","1"
"2009","Canada","2016A000011124","Management, scientific and technical consulting services [5416]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824566","1.128.1.1","36.9","E","","","1"
"2009","Canada","2016A000011124","Management, scientific and technical consulting services [5416]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824567","1.128.2.1","35.1","E","","","1"
"2009","Canada","2016A000011124","Management, scientific and technical consulting services [5416]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824568","1.128.3.1","","x","","","1"
"2009","Canada","2016A000011124","Management, scientific and technical consulting services [5416]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824569","1.128.4.1","","x","","","1"
"2009","Canada","2016A000011124","Scientific research and development services [5417]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824570","1.129.1.1","39.3","E","","","1"
"2009","Canada","2016A000011124","Scientific research and development services [5417]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824571","1.129.2.1","31.6","E","","","1"
"2009","Canada","2016A000011124","Scientific research and development services [5417]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824572","1.129.3.1","","x","","","1"
"2009","Canada","2016A000011124","Scientific research and development services [5417]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824573","1.129.4.1","","F","","","1"
"2009","Canada","2016A000011124","Advertising, public relations and related services [5418]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824574","1.130.1.1","29.7","E","","","1"
"2009","Canada","2016A000011124","Advertising, public relations and related services [5418]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824575","1.130.2.1","20.0","E","","","1"
"2009","Canada","2016A000011124","Advertising, public relations and related services [5418]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824576","1.130.3.1","","x","","","1"
"2009","Canada","2016A000011124","Advertising, public relations and related services [5418]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824577","1.130.4.1","","x","","","1"
"2009","Canada","2016A000011124","Management of companies and enterprises [55]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824578","1.131.1.1","","..","","","1"
"2009","Canada","2016A000011124","Management of companies and enterprises [55]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824579","1.131.2.1","","..","","","1"
"2009","Canada","2016A000011124","Management of companies and enterprises [55]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824580","1.131.3.1","","..","","","1"
"2009","Canada","2016A000011124","Management of companies and enterprises [55]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824581","1.131.4.1","","..","","","1"
"2009","Canada","2016A000011124","Administrative and support, waste management and remediation services [56]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824582","1.132.1.1","","F","","","1"
"2009","Canada","2016A000011124","Administrative and support, waste management and remediation services [56]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824583","1.132.2.1","","x","","","1"
"2009","Canada","2016A000011124","Administrative and support, waste management and remediation services [56]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824584","1.132.3.1","","x","","","1"
"2009","Canada","2016A000011124","Administrative and support, waste management and remediation services [56]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824585","1.132.4.1","","x","","","1"
"2009","Canada","2016A000011124","All surveyed industries except manufacturing \ Wholesale trade, transportation and warehousing \ Information and cultural industries \ Professional, scientific and technical services","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824586","1.133.1.1","","F","","","1"
"2009","Canada","2016A000011124","All surveyed industries except manufacturing \ Wholesale trade, transportation and warehousing \ Information and cultural industries \ Professional, scientific and technical services","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824587","1.133.2.1","","F","","","1"
"2009","Canada","2016A000011124","All surveyed industries except manufacturing \ Wholesale trade, transportation and warehousing \ Information and cultural industries \ Professional, scientific and technical services","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824588","1.133.3.1","","F","","","1"
"2009","Canada","2016A000011124","All surveyed industries except manufacturing \ Wholesale trade, transportation and warehousing \ Information and cultural industries \ Professional, scientific and technical services","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824589","1.133.4.1","","F","","","1"
"2009","Canada","2016A000011124","Surveyed services industries","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824590","1.134.1.1","46.8","E","","","1"
"2009","Canada","2016A000011124","Surveyed services industries","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824591","1.134.2.1","48.6","E","","","1"
"2009","Canada","2016A000011124","Surveyed services industries","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824592","1.134.3.1","","F","","","1"
"2009","Canada","2016A000011124","Surveyed services industries","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824593","1.134.4.1","","F","","","1"
"2009","Atlantic","2016A00011","All surveyed industries","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824594","2.1.1.1","57.9","E","","","1"
"2009","Atlantic","2016A00011","Agriculture, forestry, fishing and hunting [11]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824595","2.2.1.1","","..","","","1"
